1,10.13333333,4,1,3,2,0,3,3,0,0,0,30,1,7,1,1,1,1,1,50,0,-1,0,3,0,0,1,1,0,1,49000,4,89000,4,2000,3000,4000,8000,10000,50,12,35,10,11,11,9,28,4,4,1,4,4,4,4,3,2,5,3,3,5,4,4,3,0,3,3,3,5,0,8000,-1,1000,-1,-1,-1,15,-1,25,40,40,-1,30,-1,-1,-1,150,-1,0,450,450,-1,230,-1,-1,-1,10,-1,5,1,1,4400,1,1350,1,1,2,2,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3,1,3,3,1,4,500,2000,-1,3000,-1,-1,-1,20,-1,20,20,50,-1,40,-1,-1,-1,0,-1,50,120,230,-1,340,-1,-1,-1,7.5,-1,5,1,1,4400,1,1600,4,4,3,4,4,1,4,2,3,4,2000,500,-1,2000,-1,-1,-1,20,-1,25,40,20,-1,50,-1,-1,-1,50,-1,100,340,230,-1,230,-1,-1,-1,5,-1,7.5,1,1,1350,1,1,2,4,3,3,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2,1,5,4,1,2,1000,16000,-1,500,-1,-1,-1,25,-1,20,30,30,-1,50,-1,-1,-1,150,-1,0,450,340,-1,120,-1,-1,-1,5,-1,5,1,1,1350,1,1,2,1,2,1,1,1,5,2,2,4,1000,1000,-1,3000,-1,-1,-1,20,-1,15,20,50,-1,20,-1,-1,-1,100,-1,100,120,450,-1,450,-1,-1,-1,0,-1,10,1,1,1600,1,4400,3,3,1,4,4,1,2,5,1,3,500,3000,-1,2000,-1,-1,-1,20,-1,20,50,20,-1,30,-1,-1,-1,50,-1,0,230,120,-1,340,-1,-1,-1,7.5,-1,7.5,1,1,1600,1,1600,4,3,4,1,1
2,40.28333334,2,7,3,1,0,2,2,1,1,0,27,1,4,1,1,1,1,1,10,0,-1,0,3,0,0,1,0,0,1,50000,3,77000,4,1500,5000,5000,2000,0,170,252,20,33,78,69,115,182,2,4,4,4,4,1,2,1,3,3,4,4,4,3,4,4,0,3,3,3,5,0,8000,-1,1000,-1,-1,-1,15,-1,25,40,40,-1,30,-1,-1,-1,150,-1,0,450,450,-1,230,-1,-1,-1,10,-1,5,1,1,4400,1,1350,1,1,2,2,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3,1,3,3,1,4,500,2000,-1,3000,-1,-1,-1,20,-1,20,20,50,-1,40,-1,-1,-1,0,-1,50,120,230,-1,340,-1,-1,-1,7.5,-1,5,1,1,4400,1,1600,4,4,3,4,4,1,4,2,3,4,2000,500,-1,2000,-1,-1,-1,20,-1,25,40,20,-1,50,-1,-1,-1,50,-1,100,340,230,-1,230,-1,-1,-1,5,-1,7.5,1,1,1350,1,1,2,4,3,3,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2,1,5,4,1,2,1000,16000,-1,500,-1,-1,-1,25,-1,20,30,30,-1,50,-1,-1,-1,150,-1,0,450,340,-1,120,-1,-1,-1,5,-1,5,1,1,1350,1,1,2,1,2,1,1,1,5,2,2,4,1000,1000,-1,3000,-1,-1,-1,20,-1,15,20,50,-1,20,-1,-1,-1,100,-1,100,120,450,-1,450,-1,-1,-1,0,-1,10,1,1,1600,1,4400,3,3,1,4,4,1,2,5,1,3,500,3000,-1,2000,-1,-1,-1,20,-1,20,50,20,-1,30,-1,-1,-1,50,-1,0,230,120,-1,340,-1,-1,-1,7.5,-1,7.5,1,1,1600,1,1600,4,3,4,1,1
3,7.133333335,1,1,2,1,0,2,2,0,0,0,37,1,6,1,1,1,1,1,90,0,-1,0,1,0,0,0,0,0,1,44000,2,84000,2,0,0,0,0,0,23,10,8,8,8,8,7,8,1,1,1,4,4,1,1,1,5,5,5,5,5,5,5,5,0,3,3,3,5,0,8000,-1,1000,-1,-1,-1,15,-1,25,40,40,-1,30,-1,-1,-1,150,-1,0,450,450,-1,230,-1,-1,-1,10,-1,5,1,1,4400,1,1350,1,1,2,2,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3,1,3,3,1,4,500,2000,-1,3000,-1,-1,-1,20,-1,20,20,50,-1,40,-1,-1,-1,0,-1,50,120,230,-1,340,-1,-1,-1,7.5,-1,5,1,1,4400,1,1600,4,4,3,4,4,1,4,2,3,4,2000,500,-1,2000,-1,-1,-1,20,-1,25,40,20,-1,50,-1,-1,-1,50,-1,100,340,230,-1,230,-1,-1,-1,5,-1,7.5,1,1,1350,1,1,2,4,3,3,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2,1,5,4,1,2,1000,16000,-1,500,-1,-1,-1,25,-1,20,30,30,-1,50,-1,-1,-1,150,-1,0,450,340,-1,120,-1,-1,-1,5,-1,5,1,1,1350,1,1,2,1,2,1,1,1,5,2,2,4,1000,1000,-1,3000,-1,-1,-1,20,-1,15,20,50,-1,20,-1,-1,-1,100,-1,100,120,450,-1,450,-1,-1,-1,0,-1,10,1,1,1600,1,4400,3,3,1,4,4,1,2,5,1,3,500,3000,-1,2000,-1,-1,-1,20,-1,20,50,20,-1,30,-1,-1,-1,50,-1,0,230,120,-1,340,-1,-1,-1,7.5,-1,7.5,1,1,1600,1,1600,4,3,4,1,1
4,11.7,4,3,1,1,0,1,1,0,0,0,39,1,4,1,1,1,1,1,25,0,-1,0,1,0,0,0,0,0,1,24000,4,64000,4,1000,1500,2000,4000,8000,80,35,16,17,15,11,14,12,1,1,2,4,4,1,1,1,4,5,3,4,4,5,5,4,0,3,3,3,5,0,8000,-1,1000,-1,-1,-1,15,-1,25,40,40,-1,30,-1,-1,-1,150,-1,0,450,450,-1,230,-1,-1,-1,10,-1,5,1,1,4400,1,1350,1,1,2,2,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3,1,3,3,1,4,500,2000,-1,3000,-1,-1,-1,20,-1,20,20,50,-1,40,-1,-1,-1,0,-1,50,120,230,-1,340,-1,-1,-1,7.5,-1,5,1,1,4400,1,1600,4,4,3,4,4,1,4,2,3,4,2000,500,-1,2000,-1,-1,-1,20,-1,25,40,20,-1,50,-1,-1,-1,50,-1,100,340,230,-1,230,-1,-1,-1,5,-1,7.5,1,1,1350,1,1,2,4,3,3,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2,1,5,4,1,2,1000,16000,-1,500,-1,-1,-1,25,-1,20,30,30,-1,50,-1,-1,-1,150,-1,0,450,340,-1,120,-1,-1,-1,5,-1,5,1,1,1350,1,1,2,1,2,1,1,1,5,2,2,4,1000,1000,-1,3000,-1,-1,-1,20,-1,15,20,50,-1,20,-1,-1,-1,100,-1,100,120,450,-1,450,-1,-1,-1,0,-1,10,1,1,1600,1,4400,3,3,1,4,4,1,2,5,1,3,500,3000,-1,2000,-1,-1,-1,20,-1,20,50,20,-1,30,-1,-1,-1,50,-1,0,230,120,-1,340,-1,-1,-1,7.5,-1,7.5,1,1,1600,1,1600,4,3,4,1,1
5,12.65,1,1,3,2,1,2,2,0,1,0,29,1,6,1,1,1,1,1,6,0,-1,0,1,0,0,1,1,0,1,53000,4,100000,4,3000,2000,2000,1000,1000,5,4,4,59,3,19,14,3,2,2,2,4,4,3,2,3,4,4,2,4,4,4,4,4,0,3,3,3,5,0,8000,-1,1000,-1,-1,-1,15,-1,25,40,40,-1,30,-1,-1,-1,150,-1,0,450,450,-1,230,-1,-1,-1,10,-1,5,1,1,4400,1,1350,1,1,2,2,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3,1,3,3,1,4,500,2000,-1,3000,-1,-1,-1,20,-1,20,20,50,-1,40,-1,-1,-1,0,-1,50,120,230,-1,340,-1,-1,-1,7.5,-1,5,1,1,4400,1,1600,4,4,3,4,4,1,4,2,3,4,2000,500,-1,2000,-1,-1,-1,20,-1,25,40,20,-1,50,-1,-1,-1,50,-1,100,340,230,-1,230,-1,-1,-1,5,-1,7.5,1,1,1350,1,1,2,4,3,3,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2,1,5,4,1,2,1000,16000,-1,500,-1,-1,-1,25,-1,20,30,30,-1,50,-1,-1,-1,150,-1,0,450,340,-1,120,-1,-1,-1,5,-1,5,1,1,1350,1,1,2,1,2,1,1,1,5,2,2,4,1000,1000,-1,3000,-1,-1,-1,20,-1,15,20,50,-1,20,-1,-1,-1,100,-1,100,120,450,-1,450,-1,-1,-1,0,-1,10,1,1,1600,1,4400,3,3,1,4,4,1,2,5,1,3,500,3000,-1,2000,-1,-1,-1,20,-1,20,50,20,-1,30,-1,-1,-1,50,-1,0,230,120,-1,340,-1,-1,-1,7.5,-1,7.5,1,1,1600,1,1600,4,3,4,1,1
6,20.46666666,3,1,4,3,4,4,2,0,0,0,37,2,6,1,1,1,1,1,7,0,-1,0,1,0,0,0,0,0,1,20000,4,124000,3,1000,2000,3000,0,0,117,58,40,56,164,71,33,31,1,1,1,4,4,4,1,1,4,4,4,4,4,4,4,4,0,3,3,3,5,0,8000,-1,1000,-1,-1,-1,15,-1,25,40,40,-1,30,-1,-1,-1,150,-1,0,450,450,-1,230,-1,-1,-1,10,-1,5,1,1,4400,1,1350,1,1,2,2,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3,1,3,3,1,4,500,2000,-1,3000,-1,-1,-1,20,-1,20,20,50,-1,40,-1,-1,-1,0,-1,50,120,230,-1,340,-1,-1,-1,7.5,-1,5,1,1,4400,1,1600,4,4,3,4,4,1,4,2,3,4,2000,500,-1,2000,-1,-1,-1,20,-1,25,40,20,-1,50,-1,-1,-1,50,-1,100,340,230,-1,230,-1,-1,-1,5,-1,7.5,1,1,1350,1,1,2,4,3,3,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2,1,5,4,1,2,1000,16000,-1,500,-1,-1,-1,25,-1,20,30,30,-1,50,-1,-1,-1,150,-1,0,450,340,-1,120,-1,-1,-1,5,-1,5,1,1,1350,1,1,2,1,2,1,1,1,5,2,2,4,1000,1000,-1,3000,-1,-1,-1,20,-1,15,20,50,-1,20,-1,-1,-1,100,-1,100,120,450,-1,450,-1,-1,-1,0,-1,10,1,1,1600,1,4400,3,3,1,4,4,1,2,5,1,3,500,3000,-1,2000,-1,-1,-1,20,-1,20,50,20,-1,30,-1,-1,-1,50,-1,0,230,120,-1,340,-1,-1,-1,7.5,-1,7.5,1,1,1600,1,1600,4,3,4,1,1
7,20.04999999,1,1,2,1,2,1,0,0,0,1,62,1,6,1,1,1,3,0,-1,1,25,5,0,1,0,0,0,0,1,45000,5,45000,4,1000,1500,5000,6000,10000,138,23,30,18,33,16,15,9,2,2,2,4,4,4,2,2,4,4,4,4,4,4,4,4,0,3,3,3,5,0,8000,-1,1000,-1,-1,-1,15,-1,25,40,40,-1,30,-1,-1,-1,150,-1,0,450,450,-1,230,-1,-1,-1,10,-1,5,1,1,4400,1,1350,1,1,2,2,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3,1,3,3,1,4,500,2000,-1,3000,-1,-1,-1,20,-1,20,20,50,-1,40,-1,-1,-1,0,-1,50,120,230,-1,340,-1,-1,-1,7.5,-1,5,1,1,4400,1,1600,4,4,3,4,4,1,4,2,3,4,2000,500,-1,2000,-1,-1,-1,20,-1,25,40,20,-1,50,-1,-1,-1,50,-1,100,340,230,-1,230,-1,-1,-1,5,-1,7.5,1,1,1350,1,1,2,4,3,3,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2,1,5,4,1,2,1000,16000,-1,500,-1,-1,-1,25,-1,20,30,30,-1,50,-1,-1,-1,150,-1,0,450,340,-1,120,-1,-1,-1,5,-1,5,1,1,1350,1,1,2,1,2,1,1,1,5,2,2,4,1000,1000,-1,3000,-1,-1,-1,20,-1,15,20,50,-1,20,-1,-1,-1,100,-1,100,120,450,-1,450,-1,-1,-1,0,-1,10,1,1,1600,1,4400,3,3,1,4,4,1,2,5,1,3,500,3000,-1,2000,-1,-1,-1,20,-1,20,50,20,-1,30,-1,-1,-1,50,-1,0,230,120,-1,340,-1,-1,-1,7.5,-1,7.5,1,1,1600,1,1600,4,3,4,1,1
8,11.81666666,5,1,1,1,1,1,1,0,0,0,35,1,6,1,1,1,1,1,30,0,-1,0,1,0,0,1,0,0,1,22000,3,52000,4,22000,25000,25000,28000,30000,78,9,8,11,11,10,13,12,4,4,4,4,4,3,3,3,4,4,4,3,5,4,4,3,0,3,3,3,5,0,8000,-1,1000,-1,-1,-1,15,-1,25,40,40,-1,30,-1,-1,-1,150,-1,0,450,450,-1,230,-1,-1,-1,10,-1,5,1,1,4400,1,1350,1,1,2,2,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3,1,3,3,1,4,500,2000,-1,3000,-1,-1,-1,20,-1,20,20,50,-1,40,-1,-1,-1,0,-1,50,120,230,-1,340,-1,-1,-1,7.5,-1,5,1,1,4400,1,1600,4,4,3,4,4,1,4,2,3,4,2000,500,-1,2000,-1,-1,-1,20,-1,25,40,20,-1,50,-1,-1,-1,50,-1,100,340,230,-1,230,-1,-1,-1,5,-1,7.5,1,1,1350,1,1,2,4,3,3,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2,1,5,4,1,2,1000,16000,-1,500,-1,-1,-1,25,-1,20,30,30,-1,50,-1,-1,-1,150,-1,0,450,340,-1,120,-1,-1,-1,5,-1,5,1,1,1350,1,1,2,1,2,1,1,1,5,2,2,4,1000,1000,-1,3000,-1,-1,-1,20,-1,15,20,50,-1,20,-1,-1,-1,100,-1,100,120,450,-1,450,-1,-1,-1,0,-1,10,1,1,1600,1,4400,3,3,1,4,4,1,2,5,1,3,500,3000,-1,2000,-1,-1,-1,20,-1,20,50,20,-1,30,-1,-1,-1,50,-1,0,230,120,-1,340,-1,-1,-1,7.5,-1,7.5,1,1,1600,1,1600,4,3,4,1,1
9,6.383333327,1,1,4,1,0,1,1,1,2,0,21,1,5,1,0,0,2,1,13,0,-1,0,1,0,0,1,0,0,1,36000,2,68000,4,1300,9000,9000,11000,10000,21,18,16,9,10,8,12,17,1,4,2,4,4,1,4,1,4,3,5,4,3,2,4,4,0,3,3,3,5,0,8000,-1,1000,-1,-1,-1,15,-1,25,40,40,-1,30,-1,-1,-1,150,-1,0,450,450,-1,230,-1,-1,-1,10,-1,5,1,1,4400,1,1350,1,1,2,2,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3,1,3,3,1,4,500,2000,-1,3000,-1,-1,-1,20,-1,20,20,50,-1,40,-1,-1,-1,0,-1,50,120,230,-1,340,-1,-1,-1,7.5,-1,5,1,1,4400,1,1600,4,4,3,4,4,1,4,2,3,4,2000,500,-1,2000,-1,-1,-1,20,-1,25,40,20,-1,50,-1,-1,-1,50,-1,100,340,230,-1,230,-1,-1,-1,5,-1,7.5,1,1,1350,1,1,2,4,3,3,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2,1,5,4,1,2,1000,16000,-1,500,-1,-1,-1,25,-1,20,30,30,-1,50,-1,-1,-1,150,-1,0,450,340,-1,120,-1,-1,-1,5,-1,5,1,1,1350,1,1,2,1,2,1,1,1,5,2,2,4,1000,1000,-1,3000,-1,-1,-1,20,-1,15,20,50,-1,20,-1,-1,-1,100,-1,100,120,450,-1,450,-1,-1,-1,0,-1,10,1,1,1600,1,4400,3,3,1,4,4,1,2,5,1,3,500,3000,-1,2000,-1,-1,-1,20,-1,20,50,20,-1,30,-1,-1,-1,50,-1,0,230,120,-1,340,-1,-1,-1,7.5,-1,7.5,1,1,1600,1,1600,4,3,4,1,1
10,8.833333324,1,1,4,2,4,2,2,0,0,0,21,1,4,1,1,1,1,1,20,0,-1,0,1,0,0,1,0,0,1,45000,5,75000,4,0,0,0,10000,15000,28,18,18,9,11,8,8,10,2,3,3,4,4,1,1,2,2,2,2,2,2,4,4,4,0,3,3,3,5,0,8000,-1,1000,-1,-1,-1,15,-1,25,40,40,-1,30,-1,-1,-1,150,-1,0,450,450,-1,230,-1,-1,-1,10,-1,5,1,1,4400,1,1350,1,1,2,2,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3,1,3,3,1,4,500,2000,-1,3000,-1,-1,-1,20,-1,20,20,50,-1,40,-1,-1,-1,0,-1,50,120,230,-1,340,-1,-1,-1,7.5,-1,5,1,1,4400,1,1600,4,4,3,4,4,1,4,2,3,4,2000,500,-1,2000,-1,-1,-1,20,-1,25,40,20,-1,50,-1,-1,-1,50,-1,100,340,230,-1,230,-1,-1,-1,5,-1,7.5,1,1,1350,1,1,2,4,3,3,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2,1,5,4,1,2,1000,16000,-1,500,-1,-1,-1,25,-1,20,30,30,-1,50,-1,-1,-1,150,-1,0,450,340,-1,120,-1,-1,-1,5,-1,5,1,1,1350,1,1,2,1,2,1,1,1,5,2,2,4,1000,1000,-1,3000,-1,-1,-1,20,-1,15,20,50,-1,20,-1,-1,-1,100,-1,100,120,450,-1,450,-1,-1,-1,0,-1,10,1,1,1600,1,4400,3,3,1,4,4,1,2,5,1,3,500,3000,-1,2000,-1,-1,-1,20,-1,20,50,20,-1,30,-1,-1,-1,50,-1,0,230,120,-1,340,-1,-1,-1,7.5,-1,7.5,1,1,1600,1,1600,4,3,4,1,1
